State Name,Univesity Name ,College/Stand Alone Institution
Andhra Pradesh,"Krishna University, Machhlipattanam",Y.V. RAO SIDDHARTHA COLLEGE OF EDUCATION
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI SAI MAHITHA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI VENKATESWARA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam","VIGNAN DEGREE COLLEGE, VISANNAPETA"
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI VENKATESWARA DEGREE KALASALA
Andhra Pradesh,"Krishna University, Machhlipattanam",BISHOP AZARIAH DEGREE COLLEGE FOR WOMEN
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI DURGA MALLESWARA SAMSKRUTHANDRA KALASALA
Andhra Pradesh,"Krishna University, Machhlipattanam",GOWTHAM DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",VIKAS COLLEGE OF EDUCATION
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI KRIHNAVENI DEGREE COLLEGE OF ARTS and SCIENCE
Andhra Pradesh,"Krishna University, Machhlipattanam",K.B.N. COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI SIDDHARTHA PHARMACY COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",V.S.R. GOVT. DEGREE and PG COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",VIDYANJALI DEGREE and PG COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",MARUTHI DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI KAKATIYA DEGREE KALASALA
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI KOTA RAGHAVAIAH DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",K.G.P.R - A.N.R.COLLEGE OF EDUCATION
Andhra Pradesh,"Krishna University, Machhlipattanam",SRI SRINIVASA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SUNFLOWER DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",S.M.R and S.G.R COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",CHAITANYA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",VIDYANJALI DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",MARUTI DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",NARAYANA MEMORIAL DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",VIDYALAYA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SARADA COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",SATAVAHANA COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam","GOVT. DEGREE COLLEGE,TIRUVURU"
Andhra Pradesh,"Krishna University, Machhlipattanam",P.B. SIDDHARTHA COLLEGE OF ARTS and SCIENC
Andhra Pradesh,"Krishna University, Machhlipattanam",SUGUNA DEGREE COLLEGE
Andhra Pradesh,"Krishna University, Machhlipattanam",WESTIN COLLEGE OF HOTEL MANAGEMENT
Andhra Pradesh,"Krishna University, Machhlipattanam",GANDHIJI MAHILA KALASALA
Uttrakhand,"Kumaun University, Nainital","Inspirational College of Teachers Education, Kathgodam"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Rudrapur"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Ranikhet"
Uttrakhand,"Kumaun University, Nainital","Utranchal Forest Hospital and Madical College, Haldwani"
Uttrakhand,"Kumaun University, Nainital","Sriram Institute of Management and Technology, Kashipur"
Uttrakhand,"Kumaun University, Nainital","Gurunanak Govt.Girls Degree College, Nanakmatta"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Khateema"
Uttrakhand,"Kumaun University, Nainital","Govt. Girls Degree College, Haldwani"
Uttrakhand,"Kumaun University, Nainital",Jai Arihant Academic Institute Haldwani
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Bageshwar"
Uttrakhand,"Kumaun University, Nainital","Droan B.Ed College, Gadarpur Road Rudrapur"
Uttrakhand,"Kumaun University, Nainital","Govt. Degree College, Bhikiyasen"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Jaintee"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Lohaghat"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Gangolihat"
Uttrakhand,"Kumaun University, Nainital","Salt Institute of Technology and Management, Salt"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Garud, Bageshwar"
Uttrakhand,"Kumaun University, Nainital",NA
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Tanakpur"
Uttrakhand,"Kumaun University, Nainital","Govt. Degree College, Kotabag"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Ramnagar"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Pithoragarh"
Uttrakhand,"Kumaun University, Nainital","Droan B.Ed College for Woman, Sunderpur Road, Dineshpur, Rudrapur"
Uttrakhand,"Kumaun University, Nainital","Droan College of Education and Technology, Dineshpur Road, Rudrapur"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College,Chaukhutiya"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, kashipur"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Berinag"
Uttrakhand,"Kumaun University, Nainital","Dr. Shusheela Tiwari Degree College, Sitarganj"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Baluwakot"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Dwarahat"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Bajpur"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Syalde"
Uttrakhand,"Kumaun University, Nainital",DSB Campus
Uttrakhand,"Kumaun University, Nainital","Nansi Institute of Management, Jyolikot"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Munsyari"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Someshwar"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Didihaat, Narayan Nagar"
Uttrakhand,"Kumaun University, Nainital","Amrapali Institute of Computer Application, Haldwani"
Uttrakhand,"Kumaun University, Nainital","Govt. Degree College, kanda"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Champawat"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Manila"
Uttrakhand,"Kumaun University, Nainital","M B Govt. P.G. Coleege, Haldwani"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Kapkot"
Uttrakhand,"Kumaun University, Nainital","Chandrawati Tiwari Govt.Girls Degree College, kashipur"
Uttrakhand,"Kumaun University, Nainital","Pt. Poornanad Govt. P G College, Dosapani, Chaukhuta"
Uttrakhand,"Kumaun University, Nainital","Pal College of Technology and Management, Haldwani"
Uttrakhand,"Kumaun University, Nainital","Govt. P G College, Garudabanj"
Haryana,"Kurukshetra University, Kurukshetra",Guru Nanak Instt. Of Tech.
Haryana,"Kurukshetra University, Kurukshetra","S.D. College, Panipat."
Haryana,"Kurukshetra University, Kurukshetra","S.D. Mahila Mahavidyalaya, Narwana"
Haryana,"Kurukshetra University, Kurukshetra","Government PG College, Sector 1, PKL"
Haryana,"Kurukshetra University, Kurukshetra","Guru Nanak Girls College, Santpura"
Haryana,"Kurukshetra University, Kurukshetra","Tau Devi Lal Memorial College of Education,"
Haryana,"Kurukshetra University, Kurukshetra",Doon Valley College of Engineering
Haryana,"Kurukshetra University, Kurukshetra",Doon Valley Institute of Education
Haryana,"Kurukshetra University, Kurukshetra",N.C. College of Education
Haryana,"Kurukshetra University, Kurukshetra","F.G.M. Government College, Adampur"
Haryana,"Kurukshetra University, Kurukshetra","Jeevan Chanan Mahila Mahavidyalaya, Assandh"
Haryana,"Kurukshetra University, Kurukshetra",JAI PARKASH MUKAND LAL INNOVATIVE ENGINEERING AND TECHNOLOGY INSTITUTE
Haryana,"Kurukshetra University, Kurukshetra",Saraswati College of Education
Haryana,"Kurukshetra University, Kurukshetra","G.M.N. College,"
Haryana,"Kurukshetra University, Kurukshetra",F.C. College for Women
Haryana,"Kurukshetra University, Kurukshetra",Geeta Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra","Govt. College, Barwala"
Haryana,"Kurukshetra University, Kurukshetra","B.A.R. Janta College, Kaul"
Haryana,"Kurukshetra University, Kurukshetra",Shri Sardari Lal College of Education
Haryana,"Kurukshetra University, Kurukshetra",R.S. Memorial College of Education
Haryana,"Kurukshetra University, Kurukshetra",N.C. Institute of Computer Sc.
Haryana,"Kurukshetra University, Kurukshetra","S.D. Mahila Mahavidyalaya, Hansi"
Haryana,"Kurukshetra University, Kurukshetra",S.R.M. College of Education
Haryana,"Kurukshetra University, Kurukshetra","Government College, Matak-Majri Indri"
Haryana,"Kurukshetra University, Kurukshetra",Lala Ami Chand Monga Memorial College of Law
Haryana,"Kurukshetra University, Kurukshetra",Haryana Engineering College
Haryana,"Kurukshetra University, Kurukshetra",S.S.M. College of Education
Haryana,"Kurukshetra University, Kurukshetra","Aakash College of Education, Jind"
Haryana,"Kurukshetra University, Kurukshetra","Dayal Singh College, Karnal."
Haryana,"Kurukshetra University, Kurukshetra",Guru Harkrishan College of Education
Haryana,"Kurukshetra University, Kurukshetra",B.R.M. College of Education
Haryana,"Kurukshetra University, Kurukshetra","Arya College of Education, VILL BHERIAN POST MUKLAN HISAR"
Haryana,"Kurukshetra University, Kurukshetra","Government College, Bapauli"
Haryana,"Kurukshetra University, Kurukshetra",Oxford Girls College of Education
Haryana,"Kurukshetra University, Kurukshetra",Lakshay College of Education
Haryana,"Kurukshetra University, Kurukshetra",Vishva Bharti College of Education
Haryana,"Kurukshetra University, Kurukshetra",N.C. College of Engineering
Haryana,"Kurukshetra University, Kurukshetra",D.A.V. College For Girls
Haryana,"Kurukshetra University, Kurukshetra","Vaish Girls College, Samalkha"
Haryana,"Kurukshetra University, Kurukshetra","Arya Girls College, Ambala Cantt."
Haryana,"Kurukshetra University, Kurukshetra","Govt. College, Chhachhrauli"
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Sadhaura"
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Naneola"
Haryana,"Kurukshetra University, Kurukshetra","M.L.N. College, Radaur"
Haryana,"Kurukshetra University, Kurukshetra",Hindu Kanya Mahavidyalaya
Haryana,"Kurukshetra University, Kurukshetra","S.D. College, Ambala Cantt."
Haryana,"Kurukshetra University, Kurukshetra",Lord Krishna College of Education
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Ambala City"
Haryana,"Kurukshetra University, Kurukshetra","K.M. Government College, Narwana"
Haryana,"Kurukshetra University, Kurukshetra",Dronacharya Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra",NNSS Samalkha Group of Institutions
Haryana,"Kurukshetra University, Kurukshetra",Jeevan Chanan College of Education
Haryana,"Kurukshetra University, Kurukshetra",Doon Valley Institute of Computer Application
Haryana,"Kurukshetra University, Kurukshetra",Maharaja Agrasen Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra",ICL Institute of Architecture and Town Planning
Haryana,"Kurukshetra University, Kurukshetra",Hindustan Institute of Technology and Management
Haryana,"Kurukshetra University, Kurukshetra",Shree Ram Mulkh College of Education
Haryana,"Kurukshetra University, Kurukshetra",R.P. Indraprastha Group of Institutions
Haryana,"Kurukshetra University, Kurukshetra","Manish Papneja Memorial S.D. Girls College, Ismailabad"
Haryana,"Kurukshetra University, Kurukshetra",Aryavart College of Education
Haryana,"Kurukshetra University, Kurukshetra",Maharishi Ved Vyas Engg. College
Haryana,"Kurukshetra University, Kurukshetra",ICL Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra","Maa Bala Sundri College of Education , Zaffartur Pur Distt Ambala"
Haryana,"Kurukshetra University, Kurukshetra",Minerva College of Education
Haryana,"Kurukshetra University, Kurukshetra",Panipat Institute of Engg. and Technology
Haryana,"Kurukshetra University, Kurukshetra",S.D. Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra","Haryana College of Technology and Management, Ambala Road"
Haryana,"Kurukshetra University, Kurukshetra",Smt. Indira Devi Education College
Haryana,"Kurukshetra University, Kurukshetra",Savitri Devi Memorial College of Education
Haryana,"Kurukshetra University, Kurukshetra",E-Max School of Engg. and Applied Reasearch
Haryana,"Kurukshetra University, Kurukshetra",Apex Institute of Management and Technology
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Karnal."
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Pehowa"
Haryana,"Kurukshetra University, Kurukshetra",Shivalik College of Education
Haryana,"Kurukshetra University, Kurukshetra",L.C.R.T. College of Education
Haryana,"Kurukshetra University, Kurukshetra","I.B. College, Panipat"
Haryana,"Kurukshetra University, Kurukshetra",M.M. College of Education
Haryana,"Kurukshetra University, Kurukshetra","Aakash College of Education, Hisar"
Haryana,"Kurukshetra University, Kurukshetra","Government College, Kalka"
Haryana,"Kurukshetra University, Kurukshetra",Partap College of Education
Haryana,"Kurukshetra University, Kurukshetra",Kurukshetra Institute of Technology and Management
Haryana,"Kurukshetra University, Kurukshetra",Jai Geetanjali College of Education
Haryana,"Kurukshetra University, Kurukshetra",Priyadarshini Indira Govt. College for Women
Haryana,"Kurukshetra University, Kurukshetra","Government College, Israna"
Haryana,"Kurukshetra University, Kurukshetra",S.N. College of Education
Haryana,"Kurukshetra University, Kurukshetra",Shivalik College of Engg. and Technology
Haryana,"Kurukshetra University, Kurukshetra","Government College, Gharaunda"
Haryana,"Kurukshetra University, Kurukshetra",Government College for Women
Haryana,"Kurukshetra University, Kurukshetra",Dayanand Mahila Mahavidyalaya
Haryana,"Kurukshetra University, Kurukshetra",E-Max College of Education
Haryana,"Kurukshetra University, Kurukshetra",Sidhi Vinayak College of Education
Haryana,"Kurukshetra University, Kurukshetra","M.N. College, Shahabad-Markanda"
Haryana,"Kurukshetra University, Kurukshetra",Ganpati Institute of Hotel Mgt (G.H.I.M.)
Haryana,"Kurukshetra University, Kurukshetra","Government College, Barwala"
Haryana,"Kurukshetra University, Kurukshetra",Geeta Adarsh College of Education
Haryana,"Kurukshetra University, Kurukshetra","Kumari Vidyavati Anand D.A.V. College for Women, Karnal."
Haryana,"Kurukshetra University, Kurukshetra",Jind Institute of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra",Dr. B.R. Ambedkar Govt. College
Haryana,"Kurukshetra University, Kurukshetra",Bhagwan Parshuram College of Education
Haryana,"Kurukshetra University, Kurukshetra",Sita Ram Arya Memorial College of Education
Haryana,"Kurukshetra University, Kurukshetra","Govt. College, Jullana"
Haryana,"Kurukshetra University, Kurukshetra",Tulsi College of Education for Women
Haryana,"Kurukshetra University, Kurukshetra",C.R.M. Jat College
Haryana,"Kurukshetra University, Kurukshetra",Dev Samaj College for Girls
Haryana,"Kurukshetra University, Kurukshetra",ICL Institute of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra",Haryana College of Education
Haryana,"Kurukshetra University, Kurukshetra",Shanti Niketan College of Education Agroha Mor
Haryana,"Kurukshetra University, Kurukshetra",Swami Devi Dyal College of Education
Haryana,"Kurukshetra University, Kurukshetra",Birkha Ram College of Education
Haryana,"Kurukshetra University, Kurukshetra","Guru Nanak Khalsa College, Karnal."
Haryana,"Kurukshetra University, Kurukshetra",Geeta Institute of Education
Haryana,"Kurukshetra University, Kurukshetra",C.R. College of Education
Haryana,"Kurukshetra University, Kurukshetra","S.M.S. Khalsa Labana Girls College, Barara"
Haryana,"Kurukshetra University, Kurukshetra",M.D. College of Education
Haryana,"Kurukshetra University, Kurukshetra","Government College, Nalwa"
Haryana,"Kurukshetra University, Kurukshetra",Jaat College of Education
Haryana,"Kurukshetra University, Kurukshetra",City College of Education
Haryana,"Kurukshetra University, Kurukshetra",I.G. Mahila Mahavidyalaya
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Pundri"
Haryana,"Kurukshetra University, Kurukshetra",Balaji College of Education
Haryana,"Kurukshetra University, Kurukshetra",Shanti Devi College of Education
Haryana,"Kurukshetra University, Kurukshetra","Sri Guru Harkrishan Sahib Khalsa College, Panjokhra Sahib"
Haryana,"Kurukshetra University, Kurukshetra",Jat College of Education
Haryana,"Kurukshetra University, Kurukshetra",Arya Kanya Gurukul College of Education
Haryana,"Kurukshetra University, Kurukshetra",Gyan Bharti College of Education
Haryana,"Kurukshetra University, Kurukshetra","Karnal Institute of Technology and Management, (KITM)"
Haryana,"Kurukshetra University, Kurukshetra",Doon Valley Institute of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra",Rama College of Education
Haryana,"Kurukshetra University, Kurukshetra",Govt. College for Girls
Haryana,"Kurukshetra University, Kurukshetra",Rajiv Gandhi Govt. College Saha
Haryana,"Kurukshetra University, Kurukshetra",Ganpati Institute of Education for girls
Haryana,"Kurukshetra University, Kurukshetra",GOVERNMENT COLLEGE FOR WOMEN SAFIDON
Haryana,"Kurukshetra University, Kurukshetra",S.L.D.A.V College of Education
Haryana,"Kurukshetra University, Kurukshetra",Institute of Science and Technology
Haryana,"Kurukshetra University, Kurukshetra",Kithana College of Education
Haryana,"Kurukshetra University, Kurukshetra","Hindu Girls College, Jagadhri"
Haryana,"Kurukshetra University, Kurukshetra","M.D.S.D. Girls College, Ambala City"
Haryana,"Kurukshetra University, Kurukshetra","D.A.V. College, Cheeka"
Haryana,"Kurukshetra University, Kurukshetra",M.D.N. College of Education
Haryana,"Kurukshetra University, Kurukshetra",Ganpati Institute of Technology and Management (GITM)
Haryana,"Kurukshetra University, Kurukshetra",Maharaja Aggrasen College of Education
Haryana,"Kurukshetra University, Kurukshetra",Government P.G. College
Haryana,"Kurukshetra University, Kurukshetra",M.M. Group of Institutions
Haryana,"Kurukshetra University, Kurukshetra",Bhagwan Parshu Ram College
Haryana,"Kurukshetra University, Kurukshetra",Yamuna Institute of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra",Lala Ami Chand Monga Memorial College of Education
Haryana,"Kurukshetra University, Kurukshetra",Seth Jai Parkash Mukand Lal Inst. of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra","Government College, Panipat"
Haryana,"Kurukshetra University, Kurukshetra","Government College, Naraingarh"
Haryana,"Kurukshetra University, Kurukshetra",Shri Krishan Institute of Engineering and Technology
Haryana,"Kurukshetra University, Kurukshetra",Galaxy Educational Trusts Group of Institutions
Haryana,"Kurukshetra University, Kurukshetra",Geeta Institute of Law
Haryana,"Kurukshetra University, Kurukshetra",Ambala College of Engineering and Applied Research
Haryana,"Kurukshetra University, Kurukshetra",ICL Institute of Hotel Management and Catering Technology
Haryana,"Kurukshetra University, Kurukshetra","Government College, Jind"
